diagnostic,family,fixed_covered,fixed_fraction,fixed_or_copy_covered,fixed_or_copy_fraction,input_profile,population,present,slot_or_operation,split,vocabulary_profile
populated_slot,single,2656,0.9977460555972952,2656,0.9977460555972952,passive,previously_discarded,2662,add_predicate,val,clean_parent_train_minocc100
populated_slot,single,479,0.17993989481592787,503,0.1889556724267468,passive,previously_discarded,2662,add_object,val,clean_parent_train_minocc100
populated_slot,single,17959,1.0,17959,1.0,passive,previously_discarded,17959,del_subject,val,clean_parent_train_minocc100
populated_slot,single,17959,1.0,17959,1.0,passive,previously_discarded,17959,del_predicate,val,clean_parent_train_minocc100
populated_slot,single,17739,0.9877498747146277,17849,0.9938749373573139,passive,previously_discarded,17959,del_object,val,clean_parent_train_minocc100
present_operation,single,473,0.17768595041322313,497,0.18670172802404209,passive,previously_discarded,2662,addition,val,clean_parent_train_minocc100
present_operation,single,17739,0.9877498747146277,17849,0.9938749373573139,passive,previously_discarded,17959,deletion,val,clean_parent_train_minocc100
populated_slot,symmetric,4389,1.0,4389,1.0,passive,previously_discarded,4389,add_subject,val,clean_parent_train_minocc100
populated_slot,symmetric,4389,1.0,4389,1.0,passive,previously_discarded,4389,add_predicate,val,clean_parent_train_minocc100
populated_slot,symmetric,4319,0.9840510366826156,4329,0.9863294600136705,passive,previously_discarded,4389,add_object,val,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,passive,previously_discarded,209,del_subject,val,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,passive,previously_discarded,209,del_predicate,val,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,passive,previously_discarded,209,del_object,val,clean_parent_train_minocc100
present_operation,symmetric,4319,0.9840510366826156,4329,0.9863294600136705,passive,previously_discarded,4389,addition,val,clean_parent_train_minocc100
present_operation,symmetric,209,1.0,209,1.0,passive,previously_discarded,209,deletion,val,clean_parent_train_minocc100
populated_slot,type,14493,1.0,14493,1.0,passive,previously_discarded,14493,add_subject,val,clean_parent_train_minocc100
populated_slot,type,14492,0.9999310011729801,14492,0.9999310011729801,passive,previously_discarded,14493,add_predicate,val,clean_parent_train_minocc100
populated_slot,type,13814,0.9531497964534603,13852,0.955771751880218,passive,previously_discarded,14493,add_object,val,clean_parent_train_minocc100
populated_slot,type,822,1.0,822,1.0,passive,previously_discarded,822,del_subject,val,clean_parent_train_minocc100
populated_slot,type,822,1.0,822,1.0,passive,previously_discarded,822,del_predicate,val,clean_parent_train_minocc100
populated_slot,type,822,1.0,822,1.0,passive,previously_discarded,822,del_object,val,clean_parent_train_minocc100
present_operation,type,13813,0.9530807976264404,13851,0.9557027530531981,passive,previously_discarded,14493,addition,val,clean_parent_train_minocc100
present_operation,type,822,1.0,822,1.0,passive,previously_discarded,822,deletion,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,14645,1.0,14645,1.0,passive,previously_discarded,14645,add_subject,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,14645,1.0,14645,1.0,passive,previously_discarded,14645,add_predicate,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,12163,0.8305223625810857,12288,0.8390576988733356,passive,previously_discarded,14645,add_object,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,718,1.0,718,1.0,passive,previously_discarded,718,del_subject,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,718,1.0,718,1.0,passive,previously_discarded,718,del_predicate,val,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,718,1.0,718,1.0,passive,previously_discarded,718,del_object,val,clean_parent_train_minocc100
present_operation,valueRequiresStatement,12163,0.8305223625810857,12288,0.8390576988733356,passive,previously_discarded,14645,addition,val,clean_parent_train_minocc100
present_operation,valueRequiresStatement,718,1.0,718,1.0,passive,previously_discarded,718,deletion,val,clean_parent_train_minocc100
populated_slot,valueType,14887,1.0,14887,1.0,passive,previously_discarded,14887,add_subject,val,clean_parent_train_minocc100
populated_slot,valueType,14886,0.9999328272989857,14886,0.9999328272989857,passive,previously_discarded,14887,add_predicate,val,clean_parent_train_minocc100
populated_slot,valueType,14287,0.9596963793914153,14352,0.9640626049573453,passive,previously_discarded,14887,add_object,val,clean_parent_train_minocc100
populated_slot,valueType,382,1.0,382,1.0,passive,previously_discarded,382,del_subject,val,clean_parent_train_minocc100
populated_slot,valueType,382,1.0,382,1.0,passive,previously_discarded,382,del_predicate,val,clean_parent_train_minocc100
populated_slot,valueType,382,1.0,382,1.0,passive,previously_discarded,382,del_object,val,clean_parent_train_minocc100
present_operation,valueType,14287,0.9596963793914153,14351,0.963995432256331,passive,previously_discarded,14887,addition,val,clean_parent_train_minocc100
present_operation,valueType,382,1.0,382,1.0,passive,previously_discarded,382,deletion,val,clean_parent_train_minocc100
populated_slot,overall,538656,1.0,538656,1.0,factorized,previously_discarded,538656,add_subject,overall,clean_parent_train_minocc100
populated_slot,overall,538624,0.9999405928830274,538631,0.9999535881898651,factorized,previously_discarded,538656,add_predicate,overall,clean_parent_train_minocc100
populated_slot,overall,443273,0.8229240925562883,447488,0.8307491237450246,factorized,previously_discarded,538656,add_object,overall,clean_parent_train_minocc100
populated_slot,overall,479555,1.0,479555,1.0,factorized,previously_discarded,479555,del_subject,overall,clean_parent_train_minocc100
populated_slot,overall,479555,1.0,479555,1.0,factorized,previously_discarded,479555,del_predicate,overall,clean_parent_train_minocc100
populated_slot,overall,474451,0.9893567995329003,475142,0.9907977187183952,factorized,previously_discarded,479555,del_object,overall,clean_parent_train_minocc100
present_operation,overall,443247,0.822875824273748,447463,0.8307027119348898,factorized,previously_discarded,538656,addition,overall,clean_parent_train_minocc100
present_operation,overall,474451,0.9893567995329003,475142,0.9907977187183952,factorized,previously_discarded,479555,deletion,overall,clean_parent_train_minocc100
populated_slot,overall,80692,1.0,80692,1.0,factorized,previously_discarded,80692,add_subject,test,clean_parent_train_minocc100
populated_slot,overall,80674,0.999776929559312,80679,0.9998388935706142,factorized,previously_discarded,80692,add_predicate,test,clean_parent_train_minocc100
populated_slot,overall,66371,0.8225226788281366,67032,0.8307143211222922,factorized,previously_discarded,80692,add_object,test,clean_parent_train_minocc100
populated_slot,overall,71916,1.0,71916,1.0,factorized,previously_discarded,71916,del_subject,test,clean_parent_train_minocc100
populated_slot,overall,71916,1.0,71916,1.0,factorized,previously_discarded,71916,del_predicate,test,clean_parent_train_minocc100
populated_slot,overall,71185,0.9898353634796151,71291,0.9913093053006286,factorized,previously_discarded,71916,del_object,test,clean_parent_train_minocc100
present_operation,overall,66357,0.8223491795964903,67019,0.8305532146929063,factorized,previously_discarded,80692,addition,test,clean_parent_train_minocc100
present_operation,overall,71185,0.9898353634796151,71291,0.9913093053006286,factorized,previously_discarded,71916,deletion,test,clean_parent_train_minocc100
populated_slot,overall,377048,1.0,377048,1.0,factorized,previously_discarded,377048,add_subject,train,clean_parent_train_minocc100
populated_slot,overall,377047,0.9999973478177845,377047,0.9999973478177845,factorized,previously_discarded,377048,add_predicate,train,clean_parent_train_minocc100
populated_slot,overall,310469,0.8234203602724322,313349,0.8310586450531497,factorized,previously_discarded,377048,add_object,train,clean_parent_train_minocc100
populated_slot,overall,335736,1.0,335736,1.0,factorized,previously_discarded,335736,del_subject,train,clean_parent_train_minocc100
populated_slot,overall,335736,1.0,335736,1.0,factorized,previously_discarded,335736,del_predicate,train,clean_parent_train_minocc100
populated_slot,overall,332139,0.9892862248909857,332613,0.9906980484666523,factorized,previously_discarded,335736,del_object,train,clean_parent_train_minocc100
present_operation,overall,310468,0.8234177080902166,313348,0.8310559928709342,factorized,previously_discarded,377048,addition,train,clean_parent_train_minocc100
present_operation,overall,332139,0.9892862248909857,332613,0.9906980484666523,factorized,previously_discarded,335736,deletion,train,clean_parent_train_minocc100
populated_slot,overall,80916,1.0,80916,1.0,factorized,previously_discarded,80916,add_subject,val,clean_parent_train_minocc100
populated_slot,overall,80903,0.999839339562015,80905,0.9998640565524741,factorized,previously_discarded,80916,add_predicate,val,clean_parent_train_minocc100
populated_slot,overall,66433,0.8210119135894014,67107,0.8293415393741658,factorized,previously_discarded,80916,add_object,val,clean_parent_train_minocc100
populated_slot,overall,71903,1.0,71903,1.0,factorized,previously_discarded,71903,del_subject,val,clean_parent_train_minocc100
populated_slot,overall,71903,1.0,71903,1.0,factorized,previously_discarded,71903,del_predicate,val,clean_parent_train_minocc100
populated_slot,overall,71127,0.9892076825723545,71238,0.9907514290085254,factorized,previously_discarded,71903,del_object,val,clean_parent_train_minocc100
present_operation,overall,66422,0.8208759701418755,67096,0.82920559592664,factorized,previously_discarded,80916,addition,val,clean_parent_train_minocc100
present_operation,overall,71127,0.9892076825723545,71238,0.9907514290085254,factorized,previously_discarded,71903,deletion,val,clean_parent_train_minocc100
populated_slot,conflictWith,17745,1.0,17745,1.0,factorized,previously_discarded,17745,add_subject,overall,clean_parent_train_minocc100
populated_slot,conflictWith,17741,0.999774584389969,17741,0.999774584389969,factorized,previously_discarded,17745,add_predicate,overall,clean_parent_train_minocc100
populated_slot,conflictWith,15396,0.8676246830092984,15620,0.8802479571710341,factorized,previously_discarded,17745,add_object,overall,clean_parent_train_minocc100
populated_slot,conflictWith,100613,1.0,100613,1.0,factorized,previously_discarded,100613,del_subject,overall,clean_parent_train_minocc100
populated_slot,conflictWith,100613,1.0,100613,1.0,factorized,previously_discarded,100613,del_predicate,overall,clean_parent_train_minocc100
populated_slot,conflictWith,97020,0.9642889089879042,97029,0.9643783606492203,factorized,previously_discarded,100613,del_object,overall,clean_parent_train_minocc100
present_operation,conflictWith,15392,0.8673992673992674,15616,0.8800225415610031,factorized,previously_discarded,17745,addition,overall,clean_parent_train_minocc100
present_operation,conflictWith,97020,0.9642889089879042,97029,0.9643783606492203,factorized,previously_discarded,100613,deletion,overall,clean_parent_train_minocc100
populated_slot,distinct,13041,1.0,13041,1.0,factorized,previously_discarded,13041,add_subject,overall,clean_parent_train_minocc100
populated_slot,distinct,13041,1.0,13041,1.0,factorized,previously_discarded,13041,add_predicate,overall,clean_parent_train_minocc100
populated_slot,distinct,6432,0.49321371060501495,6443,0.49405720420213173,factorized,previously_discarded,13041,add_object,overall,clean_parent_train_minocc100
populated_slot,distinct,228201,1.0,228201,1.0,factorized,previously_discarded,228201,del_subject,overall,clean_parent_train_minocc100
populated_slot,distinct,228201,1.0,228201,1.0,factorized,previously_discarded,228201,del_predicate,overall,clean_parent_train_minocc100
populated_slot,distinct,228201,1.0,228201,1.0,factorized,previously_discarded,228201,del_object,overall,clean_parent_train_minocc100
present_operation,distinct,6432,0.49321371060501495,6443,0.49405720420213173,factorized,previously_discarded,13041,addition,overall,clean_parent_train_minocc100
present_operation,distinct,228201,1.0,228201,1.0,factorized,previously_discarded,228201,deletion,overall,clean_parent_train_minocc100
populated_slot,inverse,64443,1.0,64443,1.0,factorized,previously_discarded,64443,add_subject,overall,clean_parent_train_minocc100
populated_slot,inverse,64442,0.9999844824108126,64442,0.9999844824108126,factorized,previously_discarded,64443,add_predicate,overall,clean_parent_train_minocc100
populated_slot,inverse,62951,0.9768477569324829,63081,0.9788650435268377,factorized,previously_discarded,64443,add_object,overall,clean_parent_train_minocc100
populated_slot,inverse,7704,1.0,7704,1.0,factorized,previously_discarded,7704,del_subject,overall,clean_parent_train_minocc100
populated_slot,inverse,7704,1.0,7704,1.0,factorized,previously_discarded,7704,del_predicate,overall,clean_parent_train_minocc100
populated_slot,inverse,7704,1.0,7704,1.0,factorized,previously_discarded,7704,del_object,overall,clean_parent_train_minocc100
present_operation,inverse,62950,0.9768322393432957,63080,0.9788495259376503,factorized,previously_discarded,64443,addition,overall,clean_parent_train_minocc100
present_operation,inverse,7704,1.0,7704,1.0,factorized,previously_discarded,7704,deletion,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,98309,1.0,98309,1.0,factorized,previously_discarded,98309,add_subject,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,98303,0.9999389679480007,98309,1.0,factorized,previously_discarded,98309,add_predicate,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,53209,0.5412424091385326,55267,0.5621764029742954,factorized,previously_discarded,98309,add_object,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,2257,1.0,2257,1.0,factorized,previously_discarded,2257,del_subject,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,2257,1.0,2257,1.0,factorized,previously_discarded,2257,del_predicate,overall,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,2257,1.0,2257,1.0,factorized,previously_discarded,2257,del_object,overall,clean_parent_train_minocc100
present_operation,itemRequiresStatement,53208,0.541232237129866,55267,0.5621764029742954,factorized,previously_discarded,98309,addition,overall,clean_parent_train_minocc100
present_operation,itemRequiresStatement,2257,1.0,2257,1.0,factorized,previously_discarded,2257,deletion,overall,clean_parent_train_minocc100
populated_slot,oneOf,5069,1.0,5069,1.0,factorized,previously_discarded,5069,add_subject,overall,clean_parent_train_minocc100
populated_slot,oneOf,5067,0.9996054448609193,5068,0.9998027224304596,factorized,previously_discarded,5069,add_predicate,overall,clean_parent_train_minocc100
populated_slot,oneOf,4999,0.9861905701321759,5022,0.9907279542316039,factorized,previously_discarded,5069,add_object,overall,clean_parent_train_minocc100
populated_slot,oneOf,6854,1.0,6854,1.0,factorized,previously_discarded,6854,del_subject,overall,clean_parent_train_minocc100
populated_slot,oneOf,6854,1.0,6854,1.0,factorized,previously_discarded,6854,del_predicate,overall,clean_parent_train_minocc100
populated_slot,oneOf,6854,1.0,6854,1.0,factorized,previously_discarded,6854,del_object,overall,clean_parent_train_minocc100
present_operation,oneOf,4997,0.9857960149930953,5021,0.9905306766620635,factorized,previously_discarded,5069,addition,overall,clean_parent_train_minocc100
present_operation,oneOf,6854,1.0,6854,1.0,factorized,previously_discarded,6854,deletion,overall,clean_parent_train_minocc100
populated_slot,single,17530,1.0,17530,1.0,factorized,previously_discarded,17530,add_subject,overall,clean_parent_train_minocc100
populated_slot,single,17516,0.9992013690815744,17516,0.9992013690815744,factorized,previously_discarded,17530,add_predicate,overall,clean_parent_train_minocc100
populated_slot,single,3476,0.19828864803194524,3697,0.21089560752994865,factorized,previously_discarded,17530,add_object,overall,clean_parent_train_minocc100
populated_slot,single,119723,1.0,119723,1.0,factorized,previously_discarded,119723,del_subject,overall,clean_parent_train_minocc100
populated_slot,single,119723,1.0,119723,1.0,factorized,previously_discarded,119723,del_predicate,overall,clean_parent_train_minocc100
populated_slot,single,118212,0.9873792003207403,118894,0.9930756830350058,factorized,previously_discarded,119723,del_object,overall,clean_parent_train_minocc100
present_operation,single,3462,0.19749001711351968,3683,0.2100969766115231,factorized,previously_discarded,17530,addition,overall,clean_parent_train_minocc100
present_operation,single,118212,0.9873792003207403,118894,0.9930756830350058,factorized,previously_discarded,119723,deletion,overall,clean_parent_train_minocc100
populated_slot,symmetric,29192,1.0,29192,1.0,factorized,previously_discarded,29192,add_subject,overall,clean_parent_train_minocc100
populated_slot,symmetric,29192,1.0,29192,1.0,factorized,previously_discarded,29192,add_predicate,overall,clean_parent_train_minocc100
populated_slot,symmetric,28731,0.9842080021923815,28782,0.9859550561797753,factorized,previously_discarded,29192,add_object,overall,clean_parent_train_minocc100
populated_slot,symmetric,1396,1.0,1396,1.0,factorized,previously_discarded,1396,del_subject,overall,clean_parent_train_minocc100
populated_slot,symmetric,1396,1.0,1396,1.0,factorized,previously_discarded,1396,del_predicate,overall,clean_parent_train_minocc100
populated_slot,symmetric,1396,1.0,1396,1.0,factorized,previously_discarded,1396,del_object,overall,clean_parent_train_minocc100
present_operation,symmetric,28731,0.9842080021923815,28782,0.9859550561797753,factorized,previously_discarded,29192,addition,overall,clean_parent_train_minocc100
present_operation,symmetric,1396,1.0,1396,1.0,factorized,previously_discarded,1396,deletion,overall,clean_parent_train_minocc100
populated_slot,type,96477,1.0,96477,1.0,factorized,previously_discarded,96477,add_subject,overall,clean_parent_train_minocc100
populated_slot,type,96474,0.9999689045057372,96474,0.9999689045057372,factorized,previously_discarded,96477,add_predicate,overall,clean_parent_train_minocc100
populated_slot,type,91794,0.9514599334556423,92140,0.9550462804606279,factorized,previously_discarded,96477,add_object,overall,clean_parent_train_minocc100
populated_slot,type,5645,1.0,5645,1.0,factorized,previously_discarded,5645,del_subject,overall,clean_parent_train_minocc100
populated_slot,type,5645,1.0,5645,1.0,factorized,previously_discarded,5645,del_predicate,overall,clean_parent_train_minocc100
populated_slot,type,5645,1.0,5645,1.0,factorized,previously_discarded,5645,del_object,overall,clean_parent_train_minocc100
present_operation,type,91791,0.9514288379613794,92137,0.9550151849663651,factorized,previously_discarded,96477,addition,overall,clean_parent_train_minocc100
present_operation,type,5645,1.0,5645,1.0,factorized,previously_discarded,5645,deletion,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,97761,1.0,97761,1.0,factorized,previously_discarded,97761,add_subject,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,97761,1.0,97761,1.0,factorized,previously_discarded,97761,add_predicate,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,81158,0.8301674491873038,81928,0.8380438006976197,factorized,previously_discarded,97761,add_object,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,4502,1.0,4502,1.0,factorized,previously_discarded,4502,del_subject,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,4502,1.0,4502,1.0,factorized,previously_discarded,4502,del_predicate,overall,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,4502,1.0,4502,1.0,factorized,previously_discarded,4502,del_object,overall,clean_parent_train_minocc100
present_operation,valueRequiresStatement,81158,0.8301674491873038,81928,0.8380438006976197,factorized,previously_discarded,97761,addition,overall,clean_parent_train_minocc100
present_operation,valueRequiresStatement,4502,1.0,4502,1.0,factorized,previously_discarded,4502,deletion,overall,clean_parent_train_minocc100
populated_slot,valueType,99089,1.0,99089,1.0,factorized,previously_discarded,99089,add_subject,overall,clean_parent_train_minocc100
populated_slot,valueType,99087,0.9999798161248978,99087,0.9999798161248978,factorized,previously_discarded,99089,add_predicate,overall,clean_parent_train_minocc100
populated_slot,valueType,95127,0.9600157434225797,95508,0.9638607716295452,factorized,previously_discarded,99089,add_object,overall,clean_parent_train_minocc100
populated_slot,valueType,2660,1.0,2660,1.0,factorized,previously_discarded,2660,del_subject,overall,clean_parent_train_minocc100
populated_slot,valueType,2660,1.0,2660,1.0,factorized,previously_discarded,2660,del_predicate,overall,clean_parent_train_minocc100
populated_slot,valueType,2660,1.0,2660,1.0,factorized,previously_discarded,2660,del_object,overall,clean_parent_train_minocc100
present_operation,valueType,95126,0.9600056514850286,95506,0.9638405877544429,factorized,previously_discarded,99089,addition,overall,clean_parent_train_minocc100
present_operation,valueType,2660,1.0,2660,1.0,factorized,previously_discarded,2660,deletion,overall,clean_parent_train_minocc100
populated_slot,conflictWith,2637,1.0,2637,1.0,factorized,previously_discarded,2637,add_subject,test,clean_parent_train_minocc100
populated_slot,conflictWith,2636,0.999620781190747,2636,0.999620781190747,factorized,previously_discarded,2637,add_predicate,test,clean_parent_train_minocc100
populated_slot,conflictWith,2284,0.8661357603337125,2324,0.8813045127038301,factorized,previously_discarded,2637,add_object,test,clean_parent_train_minocc100
populated_slot,conflictWith,15091,1.0,15091,1.0,factorized,previously_discarded,15091,del_subject,test,clean_parent_train_minocc100
populated_slot,conflictWith,15091,1.0,15091,1.0,factorized,previously_discarded,15091,del_predicate,test,clean_parent_train_minocc100
populated_slot,conflictWith,14598,0.9673315220992644,14600,0.9674640514213769,factorized,previously_discarded,15091,del_object,test,clean_parent_train_minocc100
present_operation,conflictWith,2283,0.8657565415244596,2323,0.8809252938945772,factorized,previously_discarded,2637,addition,test,clean_parent_train_minocc100
present_operation,conflictWith,14598,0.9673315220992644,14600,0.9674640514213769,factorized,previously_discarded,15091,deletion,test,clean_parent_train_minocc100
populated_slot,distinct,1969,1.0,1969,1.0,factorized,previously_discarded,1969,add_subject,test,clean_parent_train_minocc100
populated_slot,distinct,1969,1.0,1969,1.0,factorized,previously_discarded,1969,add_predicate,test,clean_parent_train_minocc100
populated_slot,distinct,979,0.4972067039106145,981,0.4982224479431183,factorized,previously_discarded,1969,add_object,test,clean_parent_train_minocc100
populated_slot,distinct,34230,1.0,34230,1.0,factorized,previously_discarded,34230,del_subject,test,clean_parent_train_minocc100
populated_slot,distinct,34230,1.0,34230,1.0,factorized,previously_discarded,34230,del_predicate,test,clean_parent_train_minocc100
populated_slot,distinct,34230,1.0,34230,1.0,factorized,previously_discarded,34230,del_object,test,clean_parent_train_minocc100
present_operation,distinct,979,0.4972067039106145,981,0.4982224479431183,factorized,previously_discarded,1969,addition,test,clean_parent_train_minocc100
present_operation,distinct,34230,1.0,34230,1.0,factorized,previously_discarded,34230,deletion,test,clean_parent_train_minocc100
populated_slot,inverse,9691,1.0,9691,1.0,factorized,previously_discarded,9691,add_subject,test,clean_parent_train_minocc100
populated_slot,inverse,9690,0.999896811474564,9690,0.999896811474564,factorized,previously_discarded,9691,add_predicate,test,clean_parent_train_minocc100
populated_slot,inverse,9487,0.9789495408110618,9504,0.9807037457434733,factorized,previously_discarded,9691,add_object,test,clean_parent_train_minocc100
populated_slot,inverse,1131,1.0,1131,1.0,factorized,previously_discarded,1131,del_subject,test,clean_parent_train_minocc100
populated_slot,inverse,1131,1.0,1131,1.0,factorized,previously_discarded,1131,del_predicate,test,clean_parent_train_minocc100
populated_slot,inverse,1131,1.0,1131,1.0,factorized,previously_discarded,1131,del_object,test,clean_parent_train_minocc100
present_operation,inverse,9486,0.9788463522856259,9503,0.9806005572180374,factorized,previously_discarded,9691,addition,test,clean_parent_train_minocc100
present_operation,inverse,1131,1.0,1131,1.0,factorized,previously_discarded,1131,deletion,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,14751,1.0,14751,1.0,factorized,previously_discarded,14751,add_subject,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,14746,0.9996610399294963,14751,1.0,factorized,previously_discarded,14751,add_predicate,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,7915,0.5365737916073486,8241,0.5586739882041896,factorized,previously_discarded,14751,add_object,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,331,1.0,331,1.0,factorized,previously_discarded,331,del_subject,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,331,1.0,331,1.0,factorized,previously_discarded,331,del_predicate,test,clean_parent_train_minocc100
populated_slot,itemRequiresStatement,331,1.0,331,1.0,factorized,previously_discarded,331,del_object,test,clean_parent_train_minocc100
present_operation,itemRequiresStatement,7914,0.536505999593248,8241,0.5586739882041896,factorized,previously_discarded,14751,addition,test,clean_parent_train_minocc100
present_operation,itemRequiresStatement,331,1.0,331,1.0,factorized,previously_discarded,331,deletion,test,clean_parent_train_minocc100
populated_slot,oneOf,752,1.0,752,1.0,factorized,previously_discarded,752,add_subject,test,clean_parent_train_minocc100
populated_slot,oneOf,751,0.9986702127659575,751,0.9986702127659575,factorized,previously_discarded,752,add_predicate,test,clean_parent_train_minocc100
populated_slot,oneOf,726,0.9654255319148937,740,0.9840425531914894,factorized,previously_discarded,752,add_object,test,clean_parent_train_minocc100
populated_slot,oneOf,1028,1.0,1028,1.0,factorized,previously_discarded,1028,del_subject,test,clean_parent_train_minocc100
populated_slot,oneOf,1028,1.0,1028,1.0,factorized,previously_discarded,1028,del_predicate,test,clean_parent_train_minocc100
populated_slot,oneOf,1028,1.0,1028,1.0,factorized,previously_discarded,1028,del_object,test,clean_parent_train_minocc100
present_operation,oneOf,725,0.964095744680851,739,0.9827127659574468,factorized,previously_discarded,752,addition,test,clean_parent_train_minocc100
present_operation,oneOf,1028,1.0,1028,1.0,factorized,previously_discarded,1028,deletion,test,clean_parent_train_minocc100
populated_slot,single,2585,1.0,2585,1.0,factorized,previously_discarded,2585,add_subject,test,clean_parent_train_minocc100
populated_slot,single,2578,0.9972920696324952,2578,0.9972920696324952,factorized,previously_discarded,2585,add_predicate,test,clean_parent_train_minocc100
populated_slot,single,493,0.19071566731141198,517,0.2,factorized,previously_discarded,2585,add_object,test,clean_parent_train_minocc100
populated_slot,single,17959,1.0,17959,1.0,factorized,previously_discarded,17959,del_subject,test,clean_parent_train_minocc100
populated_slot,single,17959,1.0,17959,1.0,factorized,previously_discarded,17959,del_predicate,test,clean_parent_train_minocc100
populated_slot,single,17721,0.9867475917367337,17825,0.9925385600534551,factorized,previously_discarded,17959,del_object,test,clean_parent_train_minocc100
present_operation,single,486,0.18800773694390716,510,0.19729206963249515,factorized,previously_discarded,2585,addition,test,clean_parent_train_minocc100
present_operation,single,17721,0.9867475917367337,17825,0.9925385600534551,factorized,previously_discarded,17959,deletion,test,clean_parent_train_minocc100
populated_slot,symmetric,4341,1.0,4341,1.0,factorized,previously_discarded,4341,add_subject,test,clean_parent_train_minocc100
populated_slot,symmetric,4341,1.0,4341,1.0,factorized,previously_discarded,4341,add_predicate,test,clean_parent_train_minocc100
populated_slot,symmetric,4281,0.9861782999308915,4289,0.9880211932734393,factorized,previously_discarded,4341,add_object,test,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,factorized,previously_discarded,209,del_subject,test,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,factorized,previously_discarded,209,del_predicate,test,clean_parent_train_minocc100
populated_slot,symmetric,209,1.0,209,1.0,factorized,previously_discarded,209,del_object,test,clean_parent_train_minocc100
present_operation,symmetric,4281,0.9861782999308915,4289,0.9880211932734393,factorized,previously_discarded,4341,addition,test,clean_parent_train_minocc100
present_operation,symmetric,209,1.0,209,1.0,factorized,previously_discarded,209,deletion,test,clean_parent_train_minocc100
populated_slot,type,14466,1.0,14466,1.0,factorized,previously_discarded,14466,add_subject,test,clean_parent_train_minocc100
populated_slot,type,14464,0.9998617447808654,14464,0.9998617447808654,factorized,previously_discarded,14466,add_predicate,test,clean_parent_train_minocc100
populated_slot,type,13765,0.9515415456933499,13825,0.9556892022673856,factorized,previously_discarded,14466,add_object,test,clean_parent_train_minocc100
populated_slot,type,859,1.0,859,1.0,factorized,previously_discarded,859,del_subject,test,clean_parent_train_minocc100
populated_slot,type,859,1.0,859,1.0,factorized,previously_discarded,859,del_predicate,test,clean_parent_train_minocc100
populated_slot,type,859,1.0,859,1.0,factorized,previously_discarded,859,del_object,test,clean_parent_train_minocc100
present_operation,type,13763,0.9514032904742153,13823,0.955550947048251,factorized,previously_discarded,14466,addition,test,clean_parent_train_minocc100
present_operation,type,859,1.0,859,1.0,factorized,previously_discarded,859,deletion,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,14650,1.0,14650,1.0,factorized,previously_discarded,14650,add_subject,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,14650,1.0,14650,1.0,factorized,previously_discarded,14650,add_predicate,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,12189,0.832013651877133,12293,0.8391126279863481,factorized,previously_discarded,14650,add_object,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,668,1.0,668,1.0,factorized,previously_discarded,668,del_subject,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,668,1.0,668,1.0,factorized,previously_discarded,668,del_predicate,test,clean_parent_train_minocc100
populated_slot,valueRequiresStatement,668,1.0,668,1.0,factorized,previously_discarded,668,del_object,test,clean_parent_train_minocc100
present_operation,valueRequiresStatement,12189,0.832013651877133,12293,0.8391126279863481,factorized,previously_discarded,14650,addition,test,clean_parent_train_minocc100
present_operation,valueRequiresStatement,668,1.0,668,1.0,factorized,previously_discarded,668,deletion,test,clean_parent_train_minocc100
populated_slot,valueType,14850,1.0,14850,1.0,factorized,previously_discarded,14850,add_subject,test,clean_parent_train_minocc100
