E,R,count,family,fixed_pre_violated_fraction,population,post,pre,row_fraction,split,validator_profile
39903,140001,2757,valueType,0.0690925494323735,parent_pool,satisfied,violated,0.01969271648059657,train,checked_out_bounded
39903,140001,37146,valueType,0.9309074505676265,parent_pool,violated,violated,0.26532667623802686,train,checked_out_bounded
39903,140001,0,valueType,0.0,parent_pool,unknown,violated,0.0,train,checked_out_bounded
39903,140001,727,valueType,,parent_pool,satisfied,unknown,0.005192820051285348,train,checked_out_bounded
39903,140001,127,valueType,,parent_pool,violated,unknown,0.0009071363775973028,train,checked_out_bounded
39903,140001,89525,valueType,,parent_pool,unknown,unknown,0.6394597181448703,train,checked_out_bounded
29593,30184,292,conflictWith,,parent_pool,satisfied,satisfied,0.009673999469917838,val,checked_out_bounded
29593,30184,9,conflictWith,,parent_pool,violated,satisfied,0.00029817121653856346,val,checked_out_bounded
29593,30184,0,conflictWith,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
29593,30184,16728,conflictWith,0.5652688135707769,parent_pool,satisfied,violated,0.5542009011396767,val,checked_out_bounded
29593,30184,12865,conflictWith,0.43473118642922315,parent_pool,violated,violated,0.426219188974291,val,checked_out_bounded
29593,30184,0,conflictWith,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
29593,30184,0,conflictWith,,parent_pool,satisfied,unknown,0.0,val,checked_out_bounded
29593,30184,0,conflictWith,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
29593,30184,290,conflictWith,,parent_pool,unknown,unknown,0.009607739199575934,val,checked_out_bounded
68451,68461,3,distinct,,parent_pool,satisfied,satisfied,4.382056937526475e-05,val,checked_out_bounded
68451,68461,0,distinct,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
68451,68461,0,distinct,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
68451,68461,39524,distinct,0.5774057354896203,parent_pool,satisfied,violated,0.5773213946626546,val,checked_out_bounded
68451,68461,28927,distinct,0.4225942645103797,parent_pool,violated,violated,0.42253253677276115,val,checked_out_bounded
68451,68461,0,distinct,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
68451,68461,7,distinct,,parent_pool,satisfied,unknown,0.00010224799520895108,val,checked_out_bounded
68451,68461,0,distinct,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
68451,68461,0,distinct,,parent_pool,unknown,unknown,0.0,val,checked_out_bounded
20963,21015,52,inverse,,parent_pool,satisfied,satisfied,0.0024744230311682133,val,checked_out_bounded
20963,21015,0,inverse,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
20963,21015,0,inverse,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
20963,21015,2223,inverse,0.10604398225444832,parent_pool,satisfied,violated,0.10578158458244111,val,checked_out_bounded
20963,21015,18740,inverse,0.8939560177455517,parent_pool,violated,violated,0.8917439923863907,val,checked_out_bounded
20963,21015,0,inverse,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
20963,21015,0,inverse,,parent_pool,satisfied,unknown,0.0,val,checked_out_bounded
20963,21015,0,inverse,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
20963,21015,0,inverse,,parent_pool,unknown,unknown,0.0,val,checked_out_bounded
2531,30000,5258,itemRequiresStatement,,parent_pool,satisfied,satisfied,0.17526666666666665,val,checked_out_bounded
2531,30000,0,itemRequiresStatement,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
2531,30000,0,itemRequiresStatement,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
2531,30000,2492,itemRequiresStatement,0.9845910707230344,parent_pool,satisfied,violated,0.08306666666666666,val,checked_out_bounded
2531,30000,39,itemRequiresStatement,0.015408929276965626,parent_pool,violated,violated,0.0013,val,checked_out_bounded
2531,30000,0,itemRequiresStatement,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
2531,30000,376,itemRequiresStatement,,parent_pool,satisfied,unknown,0.012533333333333334,val,checked_out_bounded
2531,30000,0,itemRequiresStatement,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
2531,30000,21835,itemRequiresStatement,,parent_pool,unknown,unknown,0.7278333333333333,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,satisfied,satisfied,0.0,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
2057,2057,2057,oneOf,1.0,parent_pool,satisfied,violated,1.0,val,checked_out_bounded
2057,2057,0,oneOf,0.0,parent_pool,violated,violated,0.0,val,checked_out_bounded
2057,2057,0,oneOf,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,satisfied,unknown,0.0,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
2057,2057,0,oneOf,,parent_pool,unknown,unknown,0.0,val,checked_out_bounded
32972,35917,2915,single,,parent_pool,satisfied,satisfied,0.0811593395884957,val,checked_out_bounded
32972,35917,30,single,,parent_pool,violated,satisfied,0.0008352590695213965,val,checked_out_bounded
32972,35917,0,single,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
32972,35917,19983,single,0.6060596870071576,parent_pool,satisfied,violated,0.5563660662082023,val,checked_out_bounded
32972,35917,12989,single,0.39394031299284243,parent_pool,violated,violated,0.36163933513378066,val,checked_out_bounded
32972,35917,0,single,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
32972,35917,0,single,,parent_pool,satisfied,unknown,0.0,val,checked_out_bounded
32972,35917,0,single,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
32972,35917,0,single,,parent_pool,unknown,unknown,0.0,val,checked_out_bounded
8982,8985,3,symmetric,,parent_pool,satisfied,satisfied,0.000333889816360601,val,checked_out_bounded
8982,8985,0,symmetric,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
8982,8985,0,symmetric,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
8982,8985,8982,symmetric,1.0,parent_pool,satisfied,violated,0.9996661101836394,val,checked_out_bounded
8982,8985,0,symmetric,0.0,parent_pool,violated,violated,0.0,val,checked_out_bounded
8982,8985,0,symmetric,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
8982,8985,0,symmetric,,parent_pool,satisfied,unknown,0.0,val,checked_out_bounded
8982,8985,0,symmetric,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
8982,8985,0,symmetric,,parent_pool,unknown,unknown,0.0,val,checked_out_bounded
646,30000,3823,type,,parent_pool,satisfied,satisfied,0.12743333333333334,val,checked_out_bounded
646,30000,0,type,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
646,30000,0,type,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
646,30000,264,type,0.4086687306501548,parent_pool,satisfied,violated,0.0088,val,checked_out_bounded
646,30000,382,type,0.5913312693498453,parent_pool,violated,violated,0.012733333333333333,val,checked_out_bounded
646,30000,0,type,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
646,30000,1172,type,,parent_pool,satisfied,unknown,0.039066666666666666,val,checked_out_bounded
646,30000,759,type,,parent_pool,violated,unknown,0.0253,val,checked_out_bounded
646,30000,23600,type,,parent_pool,unknown,unknown,0.7866666666666666,val,checked_out_bounded
3627,30000,13730,valueRequiresStatement,,parent_pool,satisfied,satisfied,0.45766666666666667,val,checked_out_bounded
3627,30000,0,valueRequiresStatement,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
3627,30000,0,valueRequiresStatement,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
3627,30000,3627,valueRequiresStatement,1.0,parent_pool,satisfied,violated,0.1209,val,checked_out_bounded
3627,30000,0,valueRequiresStatement,0.0,parent_pool,violated,violated,0.0,val,checked_out_bounded
3627,30000,0,valueRequiresStatement,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
3627,30000,582,valueRequiresStatement,,parent_pool,satisfied,unknown,0.0194,val,checked_out_bounded
3627,30000,0,valueRequiresStatement,,parent_pool,violated,unknown,0.0,val,checked_out_bounded
3627,30000,12061,valueRequiresStatement,,parent_pool,unknown,unknown,0.40203333333333335,val,checked_out_bounded
8582,30000,2109,valueType,,parent_pool,satisfied,satisfied,0.0703,val,checked_out_bounded
8582,30000,0,valueType,,parent_pool,violated,satisfied,0.0,val,checked_out_bounded
8582,30000,0,valueType,,parent_pool,unknown,satisfied,0.0,val,checked_out_bounded
8582,30000,590,valueType,0.06874854346306222,parent_pool,satisfied,violated,0.019666666666666666,val,checked_out_bounded
8582,30000,7992,valueType,0.9312514565369377,parent_pool,violated,violated,0.2664,val,checked_out_bounded
8582,30000,0,valueType,0.0,parent_pool,unknown,violated,0.0,val,checked_out_bounded
8582,30000,169,valueType,,parent_pool,satisfied,unknown,0.005633333333333333,val,checked_out_bounded
8582,30000,36,valueType,,parent_pool,violated,unknown,0.0012,val,checked_out_bounded
8582,30000,19104,valueType,,parent_pool,unknown,unknown,0.6368,val,checked_out_bounded
1531774,1910794,257572,overall,,parent_pool,satisfied,satisfied,0.13479841364375228,overall,audited_v3_bounded
1531774,1910794,6,overall,,parent_pool,violated,satisfied,3.140055913928974e-06,overall,audited_v3_bounded
1531774,1910794,207,overall,,parent_pool,unknown,satisfied,0.00010833192903054961,overall,audited_v3_bounded
1531774,1910794,1323129,overall,0.8637886528952704,parent_pool,satisfied,violated,0.6924498402234882,overall,audited_v3_bounded
1531774,1910794,115233,overall,0.07522846059536198,parent_pool,violated,violated,0.06030634385496291,overall,audited_v3_bounded
1531774,1910794,93412,overall,0.06098288650936757,parent_pool,unknown,violated,0.048886483838655556,overall,audited_v3_bounded
1531774,1910794,8347,overall,,parent_pool,satisfied,unknown,0.0043683411189275245,overall,audited_v3_bounded
1531774,1910794,0,overall,,parent_pool,violated,unknown,0.0,overall,audited_v3_bounded
1531774,1910794,112888,overall,,parent_pool,unknown,unknown,0.05907910533526901,overall,audited_v3_bounded
229856,286620,38643,overall,,parent_pool,satisfied,satisfied,0.1348231107389575,test,audited_v3_bounded
229856,286620,0,overall,,parent_pool,violated,satisfied,0.0,test,audited_v3_bounded
229856,286620,22,overall,,parent_pool,unknown,satisfied,7.675668132021492e-05,test,audited_v3_bounded
229856,286620,198725,overall,0.864563030767089,parent_pool,satisfied,violated,0.6933396134254414,test,audited_v3_bounded
229856,286620,17216,overall,0.0748990672420994,parent_pool,violated,violated,0.060065592073128185,test,audited_v3_bounded
229856,286620,13915,overall,0.06053790199081164,parent_pool,unknown,violated,0.048548600935035935,test,audited_v3_bounded
229856,286620,1218,overall,,parent_pool,satisfied,unknown,0.0042495289930918985,test,audited_v3_bounded
229856,286620,0,overall,,parent_pool,violated,unknown,0.0,test,audited_v3_bounded
229856,286620,16881,overall,,parent_pool,unknown,unknown,0.05889679715302491,test,audited_v3_bounded
1071946,1337555,180429,overall,,parent_pool,satisfied,satisfied,0.13489463984658576,train,audited_v3_bounded
1071946,1337555,6,overall,,parent_pool,violated,satisfied,4.485796845737184e-06,train,audited_v3_bounded
1071946,1337555,156,overall,,parent_pool,unknown,satisfied,0.0001166307179891668,train,audited_v3_bounded
1071946,1337555,925727,overall,0.8635948079474153,parent_pool,satisfied,violated,0.6921038761022911,train,audited_v3_bounded
1071946,1337555,80784,overall,0.07536200517563385,parent_pool,violated,violated,0.060396768731005454,train,audited_v3_bounded
1071946,1337555,65435,overall,0.06104318687695089,parent_pool,unknown,violated,0.048921352766802116,train,audited_v3_bounded
1071946,1337555,5878,overall,,parent_pool,satisfied,unknown,0.004394585643207195,train,audited_v3_bounded
1071946,1337555,0,overall,,parent_pool,violated,unknown,0.0,train,audited_v3_bounded
1071946,1337555,79140,overall,,parent_pool,unknown,unknown,0.059167660395273464,train,audited_v3_bounded
229972,286619,38500,overall,,parent_pool,satisfied,satisfied,0.1343246609610668,val,audited_v3_bounded
229972,286619,0,overall,,parent_pool,violated,satisfied,0.0,val,audited_v3_bounded
229972,286619,29,overall,,parent_pool,unknown,satisfied,0.00010117961474989446,val,audited_v3_bounded
229972,286619,198677,overall,0.8639182161306593,parent_pool,satisfied,violated,0.6931745627470615,val,audited_v3_bounded
229972,286619,17233,overall,0.07493520950376567,parent_pool,violated,violated,0.0601251138270666,val,audited_v3_bounded
229972,286619,14062,overall,0.06114657436557494,parent_pool,unknown,violated,0.04906164629700055,val,audited_v3_bounded
229972,286619,1251,overall,,parent_pool,satisfied,unknown,0.004364679243176481,val,audited_v3_bounded
229972,286619,0,overall,,parent_pool,violated,unknown,0.0,val,audited_v3_bounded
229972,286619,16867,overall,,parent_pool,unknown,unknown,0.05884815730987827,val,audited_v3_bounded
198652,201225,2547,conflictWith,,parent_pool,satisfied,satisfied,0.01265747297800969,overall,audited_v3_bounded
198652,201225,6,conflictWith,,parent_pool,violated,satisfied,2.981736861721953e-05,overall,audited_v3_bounded
198652,201225,0,conflictWith,,parent_pool,unknown,satisfied,0.0,overall,audited_v3_bounded
198652,201225,153675,conflictWith,0.7735889897911926,parent_pool,satisfied,violated,0.7636973537085352,overall,audited_v3_bounded
198652,201225,44977,conflictWith,0.22641101020880736,parent_pool,violated,violated,0.2235159647161138,overall,audited_v3_bounded
198652,201225,0,conflictWith,0.0,parent_pool,unknown,violated,0.0,overall,audited_v3_bounded
198652,201225,0,conflictWith,,parent_pool,satisfied,unknown,0.0,overall,audited_v3_bounded
198652,201225,0,conflictWith,,parent_pool,violated,unknown,0.0,overall,audited_v3_bounded
198652,201225,20,conflictWith,,parent_pool,unknown,unknown,9.93912287240651e-05,overall,audited_v3_bounded
456316,456409,46,distinct,,parent_pool,satisfied,satisfied,0.00010078679430072588,overall,audited_v3_bounded
456316,456409,0,distinct,,parent_pool,violated,satisfied,0.0,overall,audited_v3_bounded
456316,456409,0,distinct,,parent_pool,unknown,satisfied,0.0,overall,audited_v3_bounded
456316,456409,454400,distinct,0.9958011553397207,parent_pool,satisfied,violated,0.9955982463097792,overall,audited_v3_bounded
456316,456409,1916,distinct,0.00419884466027928,parent_pool,violated,violated,0.004197989084351973,overall,audited_v3_bounded
456316,456409,0,distinct,0.0,parent_pool,unknown,violated,0.0,overall,audited_v3_bounded
456316,456409,0,distinct,,parent_pool,satisfied,unknown,0.0,overall,audited_v3_bounded
456316,456409,0,distinct,,parent_pool,violated,unknown,0.0,overall,audited_v3_bounded
456316,456409,47,distinct,,parent_pool,unknown,unknown,0.00010297781156813297,overall,audited_v3_bounded
139956,140349,356,inverse,,parent_pool,satisfied,satisfied,0.0025365339261412623,overall,audited_v3_bounded
139956,140349,0,inverse,,parent_pool,violated,satisfied,0.0,overall,audited_v3_bounded
139956,140349,10,inverse,,parent_pool,unknown,satisfied,7.125095298149612e-05,overall,audited_v3_bounded
139956,140349,124787,inverse,0.891615936437166,parent_pool,satisfied,violated,0.8891192669701957,overall,audited_v3_bounded
