addition_only,base_preserved,base_removed,deletion_only,distinct_definitions,distinct_semantic_terms_max,distinct_semantic_terms_mean,distinct_semantic_terms_median,distinct_semantic_terms_p95,distinct_semantic_terms_sum,edges_max,edges_mean,edges_median,edges_p95,edges_sum,family,input_profile,loss_from_R,nodes_max,nodes_mean,nodes_median,nodes_p95,nodes_sum,noop,paired,population,pre_triples_max,pre_triples_mean,pre_triples_median,pre_triples_p95,pre_triples_sum,primary_post_satisfied,primary_post_unknown,primary_post_violated,primary_pre_satisfied,primary_pre_unknown,primary_pre_violated,records,retention_from_R,same_subject_property_replacement,split,subset,unknown_feature_nodes_max,unknown_feature_nodes_mean,unknown_feature_nodes_median,unknown_feature_nodes_p95,unknown_feature_nodes_sum,unresolved_operations,validator_profile,vocabulary_profile
0,0,0,0,0,,,,,0,,,,,0,conflictWith,factorized,15091,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,test,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,distinct,factorized,34230,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,test,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,17,0,8,2424,463.94117647058823,119.0,2408.0,7887,6074,1601.5294117647059,672.0,5464.0,27226,inverse,factorized,10507,4935,1026.4705882352941,265.0,4912.0,17450,0,17,previously_discarded,132,28.647058823529413,20.0,60.0,487,17,0,0,0,0,17,17,0.0016153553781832002,17,test,F_and_B_minus_A,104,22.705882352941178,14.0,56.0,386,0,checked_out_bounded,clean_parent_train_minocc100
24,24,0,0,7,2202,710.9166666666666,154.5,2161.0,17062,4830,1983.6666666666667,1020.0,4654.0,47608,itemRequiresStatement,factorized,14975,4465,1487.5416666666667,393.5,4356.0,35701,0,0,previously_discarded,35,17.083333333333332,15.5,31.0,410,24,0,0,0,0,24,24,0.001600106673778252,0,test,F_and_B_minus_A,22,9.625,9.5,21.0,231,0,checked_out_bounded,clean_parent_train_minocc100
0,0,14,0,10,925,344.57142857142856,262.0,583.0,4824,4164,1603.857142857143,1455.0,3334.0,22454,oneOf,factorized,1014,1884,876.1428571428571,730.0,1866.0,12266,0,14,previously_discarded,67,26.785714285714285,27.5,51.0,375,14,0,0,0,0,14,14,0.013618677042801557,14,test,F_and_B_minus_A,47,17.642857142857142,15.5,38.0,247,0,checked_out_bounded,clean_parent_train_minocc100
0,60,0,60,3,549,181.15,142.5,432.0,10869,4288,934.7333333333333,805.0,2338.0,56084,single,factorized,17899,1805,442.18333333333334,340.5,1150.0,26531,0,0,previously_discarded,68,24.216666666666665,22.5,42.0,1453,60,0,0,0,0,60,60,0.0033409432596469735,0,test,F_and_B_minus_A,54,18.666666666666668,17.0,33.0,1120,0,checked_out_bounded,clean_parent_train_minocc100
0,0,8,0,3,648,219.625,160.5,648.0,1757,5712,1909.75,1594.0,5712.0,15278,symmetric,factorized,4467,1800,594.5,424.0,1800.0,4756,0,8,previously_discarded,143,54.375,42.0,143.0,435,8,0,0,0,0,8,8,0.001787709497206704,8,test,F_and_B_minus_A,101,39.125,31.5,101.0,313,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,type,factorized,14999,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,test,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
74,74,2,0,4,2170,1997.5657894736842,2129.0,2163.0,151815,4814,4370.368421052632,4564.0,4746.0,332148,valueRequiresStatement,factorized,14922,4388,4033.3684210526317,4285.0,4367.0,306536,0,2,previously_discarded,60,12.802631578947368,11.0,22.0,973,76,0,0,0,0,76,76,0.0050673423123083075,2,test,F_and_B_minus_A,32,7.657894736842105,6.0,17.0,582,0,checked_out_bounded,clean_parent_train_minocc100
1,1,0,0,1,392,392.0,392.0,392.0,392,1484,1484.0,1484.0,1484.0,1484,valueType,factorized,15000,928,928.0,928.0,928.0,928,0,0,previously_discarded,24,24.0,24.0,24.0,24,1,0,0,0,0,1,1,6.666222251849876e-05,0,test,F_and_B_minus_A,10,10.0,10.0,10.0,10,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,conflictWith,factorized,70430,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,train,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,distinct,factorized,159743,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,train,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,86,0,22,2417,303.3255813953488,107.0,1194.0,26086,7822,1385.093023255814,704.0,5456.0,119118,inverse,factorized,48882,4966,723.8023255813954,271.0,3805.0,62247,0,86,previously_discarded,135,31.91860465116279,25.0,79.0,2745,86,0,0,0,0,86,86,0.0017562489789250122,86,train,F_and_B_minus_A,107,24.523255813953487,19.5,56.0,2109,0,checked_out_bounded,clean_parent_train_minocc100
108,108,0,0,13,2174,576.9629629629629,127.0,2154.0,62312,4822,1878.8703703703704,1080.0,4644.0,202918,itemRequiresStatement,factorized,69892,4400,1241.5185185185185,343.5,4351.0,134084,0,0,previously_discarded,130,21.99074074074074,20.0,49.0,2375,108,0,0,0,0,108,108,0.001542857142857143,0,train,F_and_B_minus_A,107,13.50925925925926,10.0,34.0,1459,0,checked_out_bounded,clean_parent_train_minocc100
0,0,1,0,1,134,134.0,134.0,134.0,134,574,574.0,574.0,574.0,574,oneOf,factorized,4797,303,303.0,303.0,303.0,303,0,1,previously_discarded,14,14.0,14.0,14.0,14,1,0,0,0,0,1,1,0.00020842017507294707,1,train,F_and_B_minus_A,11,11.0,11.0,11.0,11,0,checked_out_bounded,clean_parent_train_minocc100
0,221,0,221,3,1010,193.60633484162895,149.0,571.0,42787,7120,1022.4886877828054,820.0,3140.0,225970,single,factorized,83584,2538,469.4117647058824,365.0,1460.0,103740,0,0,previously_discarded,210,27.063348416289593,21.0,69.0,5981,221,0,0,0,0,221,221,0.002637074160252968,0,train,F_and_B_minus_A,206,21.30316742081448,16.0,53.0,4708,0,checked_out_bounded,clean_parent_train_minocc100
0,0,32,0,11,1299,224.65625,136.0,514.0,7189,4572,1426.25,1060.0,3264.0,45640,symmetric,factorized,20999,2936,583.8125,355.5,1347.0,18682,0,32,previously_discarded,103,33.375,27.0,69.0,1068,32,0,0,0,0,32,32,0.001521563406400076,32,train,F_and_B_minus_A,85,23.21875,16.5,53.0,743,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,type,factorized,70001,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,train,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
419,419,11,0,6,2201,2009.1348837209302,2129.0,2169.0,863928,6806,4387.051162790698,4564.0,4792.0,1886432,valueRequiresStatement,factorized,69570,4476,4057.586046511628,4285.0,4383.0,1744762,0,11,previously_discarded,99,12.35813953488372,11.0,19.0,5314,430,0,0,0,0,430,430,0.006142857142857143,11,train,F_and_B_minus_A,74,7.425581395348837,6.0,11.0,3193,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,valueType,factorized,70000,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,train,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,conflictWith,factorized,15092,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
0,0,1,0,1,112,112.0,112.0,112.0,112,1602,1602.0,1602.0,1602.0,1602,distinct,factorized,34227,288,288.0,288.0,288.0,288,0,1,previously_discarded,113,113.0,113.0,113.0,113,1,0,0,0,0,1,1,2.921584667523665e-05,1,val,F_and_B_minus_A,52,52.0,52.0,52.0,52,0,checked_out_bounded,clean_parent_train_minocc100
0,0,27,0,8,2366,246.59259259259258,103.0,616.0,6658,5258,1156.0,756.0,4450.0,31212,inverse,factorized,10469,4819,560.0,286.0,1681.0,15120,0,27,previously_discarded,185,33.148148148148145,21.0,95.0,895,27,0,0,0,0,27,27,0.002572408536585366,27,val,F_and_B_minus_A,181,27.11111111111111,17.0,56.0,732,0,checked_out_bounded,clean_parent_train_minocc100
24,24,0,0,12,2190,435.625,181.0,2150.0,10455,4960,1708.5,1231.0,4550.0,41004,itemRequiresStatement,factorized,14978,4466,972.0833333333334,482.5,4338.0,23330,0,0,previously_discarded,97,26.5,22.5,78.0,636,24,0,0,0,0,24,24,0.001599786695107319,0,val,F_and_B_minus_A,64,16.0,14.0,32.0,384,0,checked_out_bounded,clean_parent_train_minocc100
0,0,9,0,8,807,290.6666666666667,195.0,807.0,2616,6110,1612.2222222222222,958.0,6110.0,14510,oneOf,factorized,1019,2614,781.6666666666666,471.0,2614.0,7035,0,9,previously_discarded,103,32.888888888888886,21.0,103.0,296,9,0,0,0,0,9,9,0.008754863813229572,8,val,F_and_B_minus_A,74,22.77777777777778,17.0,74.0,205,0,checked_out_bounded,clean_parent_train_minocc100
0,61,0,60,3,682,183.21311475409837,120.0,495.0,11176,4008,900.4918032786885,700.0,2430.0,54930,single,factorized,17898,1922,438.04918032786884,280.0,1247.0,26721,0,1,previously_discarded,87,22.57377049180328,18.0,46.0,1377,61,0,0,0,0,61,61,0.0033966256473077563,0,val,F_and_B_minus_A,75,17.57377049180328,13.0,43.0,1072,1,checked_out_bounded,clean_parent_train_minocc100
0,0,10,0,6,586,184.5,122.0,586.0,1845,3914,1213.4,980.0,3914.0,12134,symmetric,factorized,4494,1513,477.4,302.0,1513.0,4774,0,10,previously_discarded,102,34.4,31.0,102.0,344,10,0,0,0,0,10,10,0.002220248667850799,10,val,F_and_B_minus_A,40,17.8,16.5,40.0,178,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,type,factorized,14999,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
85,85,1,0,4,2186,1979.6627906976744,2129.0,2169.0,170251,5704,4352.488372093023,4564.0,4806.0,374314,valueRequiresStatement,factorized,14915,4431,4003.732558139535,4285.0,4383.0,344321,0,1,previously_discarded,98,12.953488372093023,11.0,27.0,1114,86,0,0,0,0,86,86,0.005732951136590894,1,val,F_and_B_minus_A,78,7.837209302325581,6.0,20.0,674,0,checked_out_bounded,clean_parent_train_minocc100
0,0,0,0,0,,,,,0,,,,,0,valueType,factorized,15000,,,,,0,0,0,previously_discarded,,,,,0,0,0,0,0,0,0,0,0.0,0,val,F_and_B_minus_A,,,,,0,0,checked_out_bounded,clean_parent_train_minocc100
475834,677333,278056,416733,4818,2262,86.71087274398177,41.0,233.0,82842614,4508,140.2067995340118,54.0,428.0,133952034,overall,passive,0,4503,138.58141971490147,53.0,426.0,132399164,0,62822,previously_discarded,2253,32.19953547717213,23.0,89.0,30763082,794421,103194,57774,128741,60646,766002,955389,1.0,49510,overall,R,2241,10.664155647594853,5.0,39.0,10188417,0,audited_v3_bounded,existing_train_val_minocc100
71388,101660,41644,62612,2648,2143,86.87160163010104,41.0,233.0,12449048,4246,140.6355161056216,54.0,428.0,20153632,overall,passive,0,4243,139.00861106458996,53.0,426.0,19920490,0,9304,previously_discarded,1497,32.04736783341707,23.0,88.0,4592516,119271,15377,8656,19221,9023,115060,143304,1.0,7318,test,R,1479,10.599452911293474,5.0,39.0,1518944,0,audited_v3_bounded,existing_train_val_minocc100
333040,473976,194800,291728,4352,2262,86.73207621086881,41.0,233.0,58004331,4508,140.23303467827793,54.0,428.0,93784488,overall,passive,0,4503,138.6072556431451,53.0,426.0,92697206,0,44008,previously_discarded,2253,32.23470937952319,23.0,89.0,21557800,556051,72302,40423,90241,42539,535996,668776,1.0,34676,train,R,2241,10.668826333480867,5.0,39.0,7135055,0,audited_v3_bounded,existing_train_val_minocc100
71406,101697,41612,62393,2698,2156,86.45119985485908,41.0,233.0,12389235,4264,139.655667124884,54.0,428.0,20013914,overall,passive,0,4258,138.0336754844427,53.0,426.0,19781468,0,9510,previously_discarded,1586,32.187552770586635,23.0,89.0,4612766,119099,15515,8695,19279,9084,114946,143309,1.0,7516,val,R,1482,10.707059570578261,5.0,39.0,1534418,0,audited_v3_bounded,existing_train_val_minocc100
0,51741,48872,82868,473,831,57.79501654855734,39.0,149.0,5814930,1504,79.60118473755877,54.0,200.0,8008914,conflictWith,passive,0,1262,75.90582727878108,51.0,192.0,7637113,0,17745,previously_discarded,751,36.746215697772655,24.0,97.0,3697147,78186,8,22419,1297,8,99308,100613,1.0,8604,overall,R,590,16.066313498255692,8.0,56.0,1616480,0,audited_v3_bounded,existing_train_val_minocc100
0,95811,132390,215160,469,2191,189.6958821389915,233.0,258.0,43288790,4302,346.73141660203066,428.0,452.0,79124456,distinct,passive,0,4301,344.30275502736623,426.0,449.0,78570233,0,13041,previously_discarded,550,26.27048084802433,27.0,39.0,5994950,227212,28,961,21,28,228152,228201,1.0,11677,overall,R,301,2.615295287925995,1.0,11.0,596813,0,audited_v3_bounded,existing_train_val_minocc100
62284,62284,7704,5545,84,1543,31.809181573984112,24.0,81.0,2226261,3012,43.330085157455564,30.0,116.0,3032586,inverse,passive,0,3006,42.71818025947305,30.0,114.0,2989760,0,2159,previously_discarded,1505,20.65586957764188,14.0,57.0,1445663,62420,7561,7,196,14,69778,69988,1.0,1528,overall,R,1482,13.684745956449676,8.0,38.0,957768,0,audited_v3_bounded,existing_train_val_minocc100
97744,97744,2257,1692,1431,942,27.020019799802004,17.0,72.0,2702029,1818,35.35924640753593,20.0,100.0,3535960,itemRequiresStatement,passive,0,1817,35.76432235677643,21.0,100.0,3576468,0,565,previously_discarded,908,13.80621193788062,8.0,44.0,1380635,99084,6,911,15943,6,84052,100001,1.0,498,overall,R,891,8.2679873201268,4.0,31.0,826807,0,audited_v3_bounded,existing_train_val_minocc100
0,0,6854,1785,65,490,75.55894368252116,68.0,144.0,517881,752,106.55850598190837,96.0,206.0,730352,oneOf,passive,0,732,105.87189962065946,95.0,206.0,725646,0,5069,previously_discarded,346,29.666326232856726,24.0,72.0,203333,1452,5318,84,0,5318,1536,6854,1.0,4740,overall,R,188,14.022030930843304,8.0,47.0,96107,0,audited_v3_bounded,existing_train_val_minocc100
0,53947,65776,102193,1007,2262,69.46722016655112,42.0,254.0,8316824,4508,107.65408484585251,58.0,378.0,12888670,single,passive,0,4503,105.05177785387937,55.0,367.0,12577114,0,17530,previously_discarded,2253,49.38880582678349,25.0,183.0,5912976,60023,28691,31009,7355,28691,83677,119723,1.0,16277,overall,R,2241,15.524276872447233,10.0,48.0,1858613,0,audited_v3_bounded,existing_train_val_minocc100
28614,28614,1396,818,33,774,41.62592469176941,37.0,86.0,1249194,1438,67.03105631456181,60.0,156.0,2011602,symmetric,passive,0,1346,62.65291569476841,56.0,140.0,1880214,0,578,previously_discarded,718,33.50929690103299,30.0,78.0,1005614,10403,19607,0,12,12,29986,30010,1.0,500,overall,R,590,21.23088970343219,18.0,49.0,637139,0,audited_v3_bounded,existing_train_val_minocc100
94354,94354,5645,3522,960,878,40.384153841538414,28.0,116.0,4038375,1616,53.609376093760936,36.0,156.0,5360884,type,passive,0,1601,53.412994129941296,35.0,155.0,5341246,0,2123,previously_discarded,800,21.12680126801268,12.0,72.0,2112659,95249,2404,2346,28996,2745,68258,99999,1.0,1859,overall,R,766,11.159951599515995,6.0,39.0,1115984,0,audited_v3_bounded,existing_train_val_minocc100
95497,95497,4502,2238,27,694,45.52480524805248,34.0,107.0,4552435,1248,57.61035610356104,40.0,146.0,5760978,valueRequiresStatement,passive,0,1242,57.87322873228732,41.0,146.0,5787265,0,2264,previously_discarded,623,27.200462004620046,18.0,72.0,2720019,75721,24277,1,29991,16077,53931,99999,1.0,2193,overall,R,608,8.329703297032971,6.0,24.0,832962,0,audited_v3_bounded,existing_train_val_minocc100
97341,97341,2660,912,269,1610,101.3579364206358,73.0,357.0,10135895,3178,134.9749702502975,88.0,542.0,13497632,valueType,passive,0,3176,133.13971860281399,87.0,534.0,13314105,0,1748,previously_discarded,1586,62.900230997690024,39.0,266.0,6290086,84671,15294,36,44930,7747,47324,100001,1.0,1634,overall,R,1476,16.497275027249728,8.0,52.0,1649744,0,audited_v3_bounded,existing_train_val_minocc100
0,7796,7295,12454,294,715,57.44622622755285,39.0,149.0,866921,1216,79.22258299648797,54.0,202.0,1195548,conflictWith,passive,0,1184,75.4521900470479,50.0,193.0,1138649,0,2637,previously_discarded,607,36.60413491484991,24.0,97.0,552393,11824,1,3266,180,1,14910,15091,1.0,1285,test,R,568,16.031608243323834,8.0,56.0,241933,0,audited_v3_bounded,existing_train_val_minocc100
0,14384,19846,32261,198,2143,191.09716622845457,233.0,258.0,6541256,4246,349.5858603564125,428.0,452.0,11966324,distinct,passive,0,4243,347.1613496932515,426.0,449.0,11883333,0,1969,previously_discarded,377,26.23461875547765,27.0,39.0,898011,34089,7,134,3,7,34220,34230,1.0,1765,test,R,211,2.58542214431785,1.0,11.0,88499,0,audited_v3_bounded,existing_train_val_minocc100
9393,9393,1131,833,71,1540,31.921512732801215,24.0,81.0,335942,2996,43.5096921322691,30.0,116.0,457896,inverse,passive,0,2992,42.90478905359179,30.0,115.0,451530,0,298,previously_discarded,1497,20.744773850247054,14.0,57.0,218318,9413,1110,1,25,0,10499,10524,1.0,204,test,R,1479,13.805207145572027,8.0,38.0,145286,0,audited_v3_bounded,existing_train_val_minocc100
14668,14668,331,248,751,940,26.847989865991067,17.0,72.0,402693,1814,34.98246549769985,20.0,100.0,524702,itemRequiresStatement,passive,0,1813,35.388559237282486,21.0,98.0,530793,0,83,previously_discarded,906,13.660910727381825,8.0,43.0,204900,14861,0,138,2371,0,12628,14999,1.0,73,test,R,889,8.195613040869391,4.0,31.0,122926,0,audited_v3_bounded,existing_train_val_minocc100
0,0,1028,276,47,342,75.14299610894942,68.0,143.0,77247,520,106.33657587548637,96.0,204.0,109314,oneOf,passive,0,504,105.63618677042801,95.0,205.0,108594,0,752,previously_discarded,239,29.83463035019455,24.0,71.0,30670,227,784,17,0,784,244,1028,1.0,694,test,R,150,14.270428015564203,8.0,48.0,14670,0,audited_v3_bounded,existing_train_val_minocc100
0,8092,9867,15374,542,704,69.65766468066151,42.0,256.0,1250982,1304,108.07183028008241,58.0,382.0,1940862,single,passive,0,1281,105.48699816248121,55.0,374.0,1894441,0,2585,previously_discarded,651,49.444234088757725,25.0,183.0,887969,8987,4246,4726,1077,4246,12636,17959,1.0,2394,test,R,600,15.382426638454257,10.0,47.0,276253,0,audited_v3_bounded,existing_train_val_minocc100
4266,4266,209,134,25,774,41.77944134078212,37.0,88.0,186963,1438,67.47351955307262,60.0,160.0,301944,symmetric,passive,0,1346,63.083351955307265,56.0,144.0,282298,0,75,previously_discarded,718,33.731173184357544,30.0,80.0,150947,1528,2947,0,2,1,4472,4475,1.0,65,test,R,265,21.369832402234636,18.0,51.0,95630,0,audited_v3_bounded,existing_train_val_minocc100
14140,14140,859,533,527,870,40.44662977531836,29.0,115.0,606659,1602,53.72784852323488,36.0,156.0,805864,type,passive,0,1588,53.52316821121408,36.0,153.0,802794,0,326,previously_discarded,798,21.164077605173677,12.0,73.0,317440,14268,359,372,4334,381,10284,14999,1.0,281,test,R,766,11.216281085405694,6.0,39.0,168233,0,audited_v3_bounded,existing_train_val_minocc100
14330,14330,668,348,21,662,45.6286171489532,34.0,108.0,684338,1248,57.77770369382584,40.0,146.0,866550,valueRequiresStatement,passive,0,1242,58.04440592078944,41.0,145.0,870550,0,320,previously_discarded,623,27.285038005067342,18.0,72.0,409221,11368,3630,0,4578,2404,8016,14998,1.0,312,test,R,608,8.428657154287238,6.0,24.0,126413,0,audited_v3_bounded,existing_train_val_minocc100
14591,14591,410,151,172,1485,99.72981801213253,72.0,354.0,1496047,2932,132.29971335244318,86.0,516.0,1984628,valueType,passive,0,2930,130.49183387774147,86.0,510.0,1957508,0,259,previously_discarded,1463,61.50569962002533,38.0,254.0,922647,12706,2293,2,6651,1199,7151,15001,1.0,245,test,R,1314,15.939004066395574,8.0,51.0,239101,0,audited_v3_bounded,existing_train_val_minocc100
0,36133,34297,57942,446,831,57.850589237540824,39.0,149.0,4074417,1504,79.6834019593923,54.0,200.0,5612102,conflictWith,passive,0,1262,75.98760471390032,51.0,191.0,5351807,0,12488,previously_discarded,751,36.77394576174925,24.0,97.0,2589989,54692,6,15732,924,6,69500,70430,1.0,6075,train,R,579,16.048033508448103,8.0,56.0,1130263,0,audited_v3_bounded,existing_train_val_minocc100
0,66949,92794,150689,400,2191,189.61881897798338,233.0,258.0,30290279,4302,346.5633548887901,428.0,452.0,55361070,distinct,passive,0,4301,344.1350168708488,426.0,449.0,54973160,0,9054,previously_discarded,550,26.26354206444101,27.0,39.0,4195417,159056,17,670,13,17,159713,159743,1.0,8090,train,R,301,2.6015036652623276,1.0,11.0,415572,0,audited_v3_bounded,existing_train_val_minocc100
43515,43515,5453,3912,83,1533,31.654100637150794,24.0,81.0,1550038,2994,43.0764580950825,30.0,116.0,2109368,inverse,passive,0,2989,42.469776180362686,29.0,114.0,2079660,0,1541,previously_discarded,1496,20.529284430648588,14.0,57.0,1005278,43658,5305,5,142,9,48817,48968,1.0,1107,train,R,1477,13.584565430485215,8.0,37.0,665209,0,audited_v3_bounded,existing_train_val_minocc100
68419,68419,1581,1192,1288,942,27.112242857142856,17.0,73.0,1897857,1818,35.53785714285714,20.0,100.0,2487650,itemRequiresStatement,passive,0,1817,35.94052857142857,21.0,100.0,2515837,0,389,previously_discarded,908,13.895757142857143,8.0,44.0,972703,69362,5,633,11214,5,58781,70000,1.0,339,train,R,891,8.34062857142857,4.0,31.0,583844,0,audited_v3_bounded,existing_train_val_minocc100
0,0,4798,1237,62,490,75.54105877448937,68.0,144.0,362446,752,106.43268028345143,96.0,206.0,510664,oneOf,passive,0,732,105.73968320133389,95.0,206.0,507339,0,3561,previously_discarded,346,29.696540225093788,24.0,72.0,142484,1011,3729,58,0,3729,1069,4798,1.0,3337,train,R,188,14.099208003334724,8.0,47.0,67648,0,audited_v3_bounded,existing_train_val_minocc100
0,37854,45951,71522,898,2262,69.46337330708192,42.0,256.0,5821378,4508,107.66975717439294,58.0,378.0,9023264,single,passive,0,4503,105.06536602827994,55.0,369.0,8805003,0,12283,previously_discarded,2253,49.422600083527236,25.0,183.0,4141861,42016,20139,21650,5163,20139,58503,83805,1.0,11396,train,R,2241,15.549179643219379,10.0,48.0,1303099,0,audited_v3_bounded,existing_train_val_minocc100
20053,20053,978,569,32,674,41.561789738956776,37.0,86.0,874086,1234,66.86234606057724,60.0,154.0,1406182,symmetric,passive,0,1229,62.50087965384432,56.0,139.0,1314456,0,409,previously_discarded,617,33.42494413009367,30.0,77.0,702960,7337,13694,0,8,11,21012,21031,1.0,359,train,R,590,21.19984784365936,18.0,49.0,445854,0,audited_v3_bounded,existing_train_val_minocc100
66037,66037,3964,2483,868,878,40.33539520863987,28.0,116.0,2823518,1616,53.550863559092015,36.0,156.0,3748614,type,passive,0,1601,53.35802345680776,35.0,154.0,3735115,0,1481,previously_discarded,800,21.11441265124784,12.0,72.0,1478030,66643,1714,1644,20276,1935,47790,70001,1.0,1306,train,R,766,11.17278324595363,6.0,39.0,782106,0,audited_v3_bounded,existing_train_val_minocc100
66884,66884,3116,1534,26,694,45.5836,34.0,107.0,3190852,1076,57.686885714285715,40.0,146.0,4038082,valueRequiresStatement,passive,0,1060,57.94318571428571,41.0,146.0,4056023,0,1582,previously_discarded,537,27.238157142857144,18.0,72.0,1906671,53040,16959,1,21027,11260,37713,70000,1.0,1527,train,R,323,8.31092857142857,6.0,24.0,581765,0,audited_v3_bounded,existing_train_val_minocc100
68132,68132,1868,648,249,1605,101.70657142857142,73.0,359.0,7119460,3172,135.5356,88.0,546.0,9487492,valueType,passive,0,3170,133.69722857142858,87.0,537.0,9358806,0,1220,previously_discarded,1583,63.17724285714286,39.0,267.0,4422407,59236,10734,30,31474,5428,33098,70000,1.0,1140,train,R,1350,16.567071428571428,8.0,52.0,1159695,0,audited_v3_bounded,existing_train_val_minocc100
0,7812,7280,12472,306,693,57.88444208852372,39.0,149.0,873592,1338,79.59607739199576,54.0,202.0,1201264,conflictWith,passive,0,1239,75.97780280943546,51.0,193.0,1146657,0,2620,previously_discarded,668,36.758878876225815,24.0,97.0,554765,11670,1,3421,193,1,14898,15092,1.0,1244,val,R,590,16.18632388020143,8.0,56.0,244284,0,audited_v3_bounded,existing_train_val_minocc100
0,14478,19750,32210,204,2156,188.65417202290521,233.0,258.0,6457255,4264,344.6611546102606,428.0,452.0,11797062,distinct,passive,0,4258,342.2268318335865,426.0,449.0,11713740,0,2018,previously_discarded,410,26.338728526352693,27.0,39.0,901522,34067,4,157,5,4,34219,34228,1.0,1822,val,R,215,2.7095360523547973,1.0,12.0,92742,0,audited_v3_bounded,existing_train_val_minocc100
9376,9376,1120,800,67,1543,32.420064786585364,24.0,81.0,340281,3012,44.33326981707317,30.0,116.0,465322,inverse,passive,0,3006,43.68997713414634,30.0,114.0,458570,0,320,previously_discarded,1505,21.157298018292682,14.0,57.0,222067,9349,1146,1,29,5,10462,10496,1.0,217,val,R,1482,14.031345274390244,8.0,37.0,147273,0,audited_v3_bounded,existing_train_val_minocc100
14657,14657,345,252,761,941,26.761698440207972,17.0,71.0,401479,1816,34.90254632715638,20.0,100.0,523608,itemRequiresStatement,passive,0,1815,35.317824290094656,21.0,99.0,529838,0,93,previously_discarded,907,13.533662178376217,8.0,42.0,203032,14861,1,140,2358,1,12643,15002,1.0,86,val,R,890,8.00139981335822,4.0,31.0,120037,0,audited_v3_bounded,existing_train_val_minocc100
0,0,1028,272,35,409,76.05836575875486,69.0,143.0,78188,644,107.36770428015564,96.0,206.0,110374,oneOf,passive,0,618,106.72470817120623,95.0,206.0,109713,0,756,previously_discarded,292,29.357003891050585,24.0,69.0,30179,214,805,9,0,805,223,1028,1.0,709,val,R,156,13.413424124513618,8.0,44.0,13789,0,audited_v3_bounded,existing_train_val_minocc100
0,8001,9958,15297,584,713,69.29472687788852,42.0,241.0,1244464,1294,107.16320507823376,58.0,366.0,1924544,single,passive,0,1287,104.55314883902221,55.0,355.0,1877670,0,2662,previously_discarded,646,49.17567793306977,25.0,178.0,883146,9020,4306,4633,1115,4306,12538,17959,1.0,2487,val,R,635,15.549919260537893,10.0,49.0,279261,0,audited_v3_bounded,existing_train_val_minocc100
4295,4295,209,115,21,655,41.77286856127886,38.0,84.0,188145,1142,67.37921847246892,61.0,154.0,303476,symmetric,passive,0,1085,62.93516873889876,56.0,140.0,283460,0,94,previously_discarded,570,33.68272646536412,30.5,77.0,151707,1538,2966,0,2,0,4502,4504,1.0,76,val,R,379,21.237788632326822,19.0,48.0,95655,0,audited_v3_bounded,existing_train_val_minocc100
14177,14177,822,506,526,623,40.54923661577438,29.0,117.0,608198,1034,53.76398426561771,36.0,158.0,806406,type,passive,0,1031,53.559370624708315,36.0,157.0,803337,0,316,previously_discarded,514,21.147343156210415,12.0,73.0,317189,14338,331,330,4386,429,10184,14999,1.0,272,val,R,503,11.043736249083272,6.0,38.0,165645,0,audited_v3_bounded,existing_train_val_minocc100
